#פישבך
32.7766533234841,35.0236308574677
32.7760218744313,35.0244784355164
32.7763285788165,35.0248003005981
32.7769059018506,35.0239580869675
#מאייר
32.7758098869589,35.0246930122375
32.7761211024363,35.0249987840652
32.7757918454486,35.0253903865814
32.7755076911784,35.0250256061554
#הנדסה כימית
32.7784980311217,35.0268870592117
32.7781281906017,35.0265061855316
32.7775824475145,35.0276166200638
32.7779252286875,35.0279009342194
#בית ספר הנדסאים
32.7764142754411,35.0284159183502
32.7754670976372,35.0286304950714
32.7756745755423,35.0298750400543
32.7764232961337,35.0295531749725
#בלומפילד
32.774177115461,35.024242401123
32.7740057178205,35.0240278244019
32.77383431985,35.024231672287
32.7739515921813,35.0245428085327
#בניין קופר
32.7744206799612,35.0234591960907
32.774177115461,35.0234377384186
32.7741590736197,35.0232231616974
32.7740327806278,35.0232124328613
32.7739696340647,35.0239205360413
32.7744026381693,35.0239312648773
#בניין ליידי דייוויס
32.7746687542299,35.0222790241241
32.774010228289,35.0222790241241
32.7739966968829,35.0230890512466
32.7743440023201,35.0230997800827
32.7746867959679,35.0229120254517
#בית הסטודנט
32.7767299991354,35.0228476524353
32.7764909512984,35.0224882364273
32.7762248406869,35.0225150585175
32.7760940402641,35.0226491689682
32.7764187857875,35.0231909751892
#צירציל
32.7767615714432,35.021705031395
32.7765405650533,35.0214153528214
32.7762834752968,35.0216782093048
32.776508992667,35.0219839811325
#סנאט
32.7761030609891,35.021710395813
32.7759677500182,35.0215226411819
32.7756249613047,35.0219464302063
32.775751252037,35.0221234560013
#בורוביץ
32.7794947887711,35.0225526094437
32.7794136053079,35.0224453210831
32.7787866860692,35.0231802463531
32.7788588496598,35.0232499837875
#טאוב
32.7780019032428,35.0215816497803
32.7776140195198,35.0210773944855
32.7773524225659,35.0214529037476
32.7777403074292,35.0218605995178
#רבין
32.7794045849185,35.0223165750504
32.7793549727606,35.022080540657
32.7792061361208,35.022080540657
32.7790031766653,35.0220376253128
32.7788227678718,35.0219249725342
32.7786378484789,35.0220429897308
32.7788543394371,35.022439956665
32.7787190326499,35.0227028131485
32.7788182576473,35.0229066610336
#גנים אקולוגיים
32.7784439082148,35.0250148773193
32.7785521539957,35.0244247913361
32.778317621304,35.0241780281067
32.778119170082,35.0244033336639
32.7782544777814,35.0253367424011
32.7779748416426,35.026216506958
32.7783988057673,35.026581287384
32.7788498292142,35.0258839130402
32.779120442185,35.0254440307617
#אולמן
32.7775689166516,35.023877620697
32.77703670108,35.0231909751892
32.7767029371483,35.0235664844513
32.7772171134948,35.0242209434509
